community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth,,,,,,,,,,,,,,,,,,,,,,,,,
盛世花苑,横扇,横扇,Null,0,Null,1,1,0,10034,Null,31.0895,120.617,{吴江环湖路8号},2.31E+15,0.273821146,,,,,,,,,,,,,,,,,,,,,,,,,
盛世豪园（一期）,中原,中原,9,2.1,Null,604,15,35,61354,军华置业,31.3241,121.524,{市光路390弄},5.01E+12,0.28227561,,,,,,,,,,,,,,,,,,,,,,,,,
盛世豪园（二期）,中原,中原,2,2,板楼,978,23,35,68687,上海军华置业有限公司,31.3239,121.524,{闸殷路889弄},5.01E+12,0.2822812,,,,,,,,,,,,,,,,,,,,,,,,,
盛世东苑,高东,高东,11,1.25,Null,1042,82,30,28389,上海豪邦置业发展有限公司,31.3394,121.62,{光泽路120弄},5.01E+12,0.219980491,,,,,,,,,,,,,,,,,,,,,,,,,
盛世春晓苑,曹路,曹路,7,1.1,Null,784,47,40,35267,盛世集团,31.2826,121.674,{民春路501弄},5.01E+12,0.392902436,,,,,,,,,,,,,,,,,,,,,,,,,
盛世宝邸（一期）,淞南,淞南,6,1.6,板楼,1405,31,35,52973,上海浦东新区房地产（集团）有限公司,31.3413,121.496,{淞塘路98弄},5.01E+12,0.456190686,,,,,,,,,,,,,,,,,,,,,,,,,
盛世宝邸（二期）,淞南,淞南,0,1.6,板楼,503,12,35,51659,暂无信息,31.3405,121.498,{淞良路99弄},5.01E+12,0.282273344,,,,,,,,,,,,,,,,,,,,,,,,,
盛泉大厦,武宁,武宁,Null,0,Null,8,2,0,19886,暂无信息,31.2406,121.429,{谈家渡路28号},5.01E+12,0.28228011,,,,,,,,,,,,,,,,,,,,,,,,,
盛桥一村,月浦,月浦,38,2,Null,803,54,47,18119,暂无信息,31.4562,121.411,{盛桥一村},5.01E+12,0.386974763,,,,,,,,,,,,,,,,,,,,,,,,,
盛桥四村,月浦,月浦,23,3.2,Null,599,51,38,18119,宝钢集团,31.4556,121.412,{古莲路110弄},5.01E+12,0.294633711,,,,,,,,,,,,,,,,,,,,,,,,,
盛桥三村,月浦,月浦,29,4.3,Null,1317,95,28,18119,暂无信息,31.455,121.408,{古莲路115弄},5.01E+12,0.327837547,,,,,,,,,,,,,,,,,,,,,,,,,
盛桥鹤林路299弄,月浦,月浦,17,0,Null,10,5,0,Null,上海宝明房地产开发有限公司,31.4597,121.407,{盛桥鹤林路299弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
盛桥二村,月浦,月浦,31,3.2,Null,948,65,30,18119,新月开发商,31.4581,121.409,{盛桥二村},5.01E+12,0.232862789,,,,,,,,,,,,,,,,,,,,,,,,,
盛景华庭,胜浦,胜浦,Null,1.8,板楼,317,7,45,15272,暂无信息,31.3105,120.832,{胜浦街道沽浦路与中胜路交汇处},2.31E+12,0.274420367,,,,,,,,,,,,,,,,,,,,,,,,,
盛家宅,赵巷,赵巷,18,0,Null,5,7,0,13750,暂无信息,31.1631,121.228,{凤星路盛家宅13号},5.01E+12,0.282298456,,,,,,,,,,,,,,,,,,,,,,,,,
盛家带23号,十全街,十全街,Null,0,Null,18,2,0,23899,暂无信息,31.3075,120.645,{姑苏区十全街},2.40E+14,0.275114804,,,,,,,,,,,,,,,,,,,,,,,,,
盛华景苑,华泾,华泾,3,1.6,Null,2728,32,35,37864,龙华房地产公司,31.1155,121.462,{龙吴路2888弄},5.01E+12,0.587454751,,,,,,,,,,,,,,,,,,,,,,,,,
盛和小区,惠南,惠南,16,0,Null,54,9,0,30672,综合开发商,31.0516,121.764,{少年路40弄},5.01E+12,0.163472007,,,,,,,,,,,,,,,,,,,,,,,,,
盛和玲珑苑,闸北公园,闸北公园,12,3,Null,303,7,40,59732,常盛房产,31.2708,121.47,{和田路118弄1-6号},5.01E+12,0.282268493,,,,,,,,,,,,,,,,,,,,,,,,,
盛高国际大厦,虹桥,虹桥,11,2.95,Null,132,2,30,31211,上海绿丹兰置业发展有限公司,31.2119,121.411,{仙霞路137号},5.01E+12,0.242977209,,,,,,,,,,,,,,,,,,,,,,,,,
盛第大厦,花木,花木,20,2.5,Null,394,2,35,30517,上海盛第置业有限公司,31.2096,121.556,{玉兰路8号},5.01E+12,-0.047461469,,,,,,,,,,,,,,,,,,,,,,,,,
盛得龙白领之家,金桥,金桥,Null,0,Null,1,2,0,Null,暂无信息,31.2667,121.584,{金桥路715号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
盛大天地青春里2.0,张江,张江,Null,3,板楼,681,6,25,31589,Null,31.1791,121.61,{盛荣路188弄},5.01E+12,0.282257553,,,,,,,,,,,,,,,,,,,,,,,,,
盛大青春里,张江,张江,Null,0,Null,472,7,0,32324,暂无信息,31.179,121.61,{盛荣路288弄},5.01E+12,0.282281866,,,,,,,,,,,,,,,,,,,,,,,,,
盛大金磐,陆家嘴,陆家嘴,11,3.5,Null,537,7,50,89119,上海金磐房地产开发有限公司,31.2376,121.512,{东泰路200弄},5.01E+12,0.381369602,,,,,,,,,,,,,,,,,,,,,,,,,
盛大花园,龙华,龙华,16,1.7,Null,1948,79,48,66539,上海盛大房地产开发有限公司,31.1838,121.461,{龙华路2518弄},5.01E+12,0.370744296,,,,,,,,,,,,,,,,,,,,,,,,,
盛达商务楼,曹家渡,曹家渡,Null,0,Null,6,4,0,22712,暂无信息,31.2355,121.448,{延平路128号},5.01E+12,0.282228337,,,,,,,,,,,,,,,,,,,,,,,,,
盛达家园,张庙,张庙,11,1.5,Null,1843,129,43,42764,上海馨盛达置业有限公司,31.3362,121.472,{一二八纪念路55弄},5.01E+12,0.298013578,,,,,,,,,,,,,,,,,,,,,,,,,
盛创企业家园,徐行,徐行,8,1.9,Null,458,22,38,12255,嘉宝集团,31.4045,121.281,{嘉罗公路1661弄},5.01E+12,0.030551867,,,,,,,,,,,,,,,,,,,,,,,,,
盛北花园,北桥,北桥,Null,0,板楼/平房,78,3,0,5251,Null,31.5186,120.608,{相城区北灵路与鹅东路交汇处},2.31E+15,0.08883017,,,,,,,,,,,,,,,,,,,,,,,,,
盛安家园,凉城,凉城,5,0,Null,280,6,0,32198,盛安房地产开发有限责任公司,31.3117,121.471,{场中路916弄},5.01E+12,0.233157822,,,,,,,,,,,,,,,,,,,,,,,,,
盛安大楼,石化,石化,Null,0,Null,0,1,0,16217,暂无信息,30.7234,121.348,{盛安大楼},5.10E+14,0.511034622,,,,,,,,,,,,,,,,,,,,,,,,,
晟业佳苑,周家嘴路,周家嘴路,14,1.7,Null,270,24,44,58445,上海晟业房地产开发有限公司,31.2753,121.549,{平凉路1749弄},5.01E+12,0.256418987,,,,,,,,,,,,,,,,,,,,,,,,,
晟虹新景苑,航华,航华,22,1.8,Null,278,22,30,38411,上海宝臣有限公司,31.1849,121.356,{沪青平公路249弄},5.01E+12,0.282268859,,,,,,,,,,,,,,,,,,,,,,,,,
胜利新村,朱泾,朱泾,36,0,Null,910,67,0,13942,暂无信息,30.9027,121.172,{胜利新村},5.01E+12,0.537733308,,,,,,,,,,,,,,,,,,,,,,,,,
胜利小区（浦东）,合庆,合庆,21,0,Null,288,21,0,20533,暂无信息,31.2533,121.708,{胜利路851弄},5.01E+12,0.282271866,,,,,,,,,,,,,,,,,,,,,,,,,
胜利小区（虹口）,凉城,凉城,21,1.8,Null,326,21,35,45395,胜利开发商,31.3085,121.473,{广粤路1401弄},5.01E+12,0.28225796,,,,,,,,,,,,,,,,,,,,,,,,,
胜利路528弄,盈浦,盈浦,19,0,Null,258,21,0,19267,暂无信息,31.1688,121.111,{胜利路528弄},5.01E+12,0.282330475,,,,,,,,,,,,,,,,,,,,,,,,,
胜利路31弄,盈浦,盈浦,16,0,Null,22,3,0,19079,盈港房地产开发有限公司,31.1595,121.112,{胜利路31弄},5.01E+12,0.282295349,,,,,,,,,,,,,,,,,,,,,,,,,
胜利路204弄,盈浦,盈浦,23,0,Null,281,31,0,18297,上海康臻房地产有限公司,31.1626,121.113,{胜利路204弄},5.01E+12,0.282278334,,,,,,,,,,,,,,,,,,,,,,,,,
胜康斯米克大厦,陆家嘴,陆家嘴,19,0,Null,332,3,0,Null,暂无信息,31.2381,121.526,"{商城路800号,世纪大道1090号}",5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
胜康廖氏大厦,陆家嘴,陆家嘴,20,0,Null,214,2,30,Null,廖氏国际集团有限公司,31.2363,121.526,{商城路738号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
胜富仁大厦,古美,古美,Null,0,Null,21,2,0,Null,暂无信息,31.1394,121.408,{沪闵路7688号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣约翰名邸,中山公园,中山公园,14,3.85,Null,807,9,37,73070,绿地集团,31.2251,121.42,{长宁路1188弄},5.01E+12,0.138515754,,,,,,,,,,,,,,,,,,,,,,,,,
圣雅园,上海周边,上海周边,Null,0,Null,3,2,0,6044,暂无信息,31.4283,120.985,{长江北路399号},5.01E+12,0.004669988,,,,,,,,,,,,,,,,,,,,,,,,,
圣鑫苑（三期）,周浦,周浦,Null,0,Null,22,7,0,Null,上海周房物业公司,31.1315,121.592,{川周公路4056弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣鑫苑,周浦,周浦,10,1.2,Null,2406,93,41,35303,上海成正置业有限公司,31.1323,121.592,"{川周公路4058弄,周东路902弄}",5.01E+12,0.280855835,,,,,,,,,,,,,,,,,,,,,,,,,
圣天地商务楼,长寿路,长寿路,11,0,Null,192,2,0,47562,暂无信息,31.25,121.45,{江宁路1165号},5.01E+12,0.410937508,,,,,,,,,,,,,,,,,,,,,,,,,
圣天地酒店式公寓,长寿路,长寿路,12,1.7,Null,1051,3,34,65734,上海荣联房地产有限公司,31.249,121.45,{江宁路1145弄},5.01E+12,0.531075386,,,,,,,,,,,,,,,,,,,,,,,,,
圣特丽墅（公寓）,颛桥,颛桥,4,0,Null,34,4,0,27638,暂无信息,31.0833,121.408,{贵都路366弄},5.01E+12,0.282263191,,,,,,,,,,,,,,,,,,,,,,,,,
圣特丽墅（别墅）,颛桥,颛桥,11,0.49,Null,206,207,62,43555,上海颛桥房地产有限公司,31.0843,121.407,{贵都路366弄},5.01E+12,0.282295226,,,,,,,,,,,,,,,,,,,,,,,,,
圣陶沙花园（公寓）,莘庄,莘庄,15,0,Null,92,6,0,45304,上海联农凯泰置业有限公司,31.1389,121.379,{顾戴路2199弄},5.01E+12,0.282300761,,,,,,,,,,,,,,,,,,,,,,,,,
圣陶沙花园（别墅）,莘庄,莘庄,16,0.6,Null,706,707,0,56020,上海联农凯泰置业有限公司,31.139,121.379,{顾戴路2199弄},5.01E+12,0.28227538,,,,,,,,,,,,,,,,,,,,,,,,,
圣太企业园,周浦,周浦,Null,0,Null,17,7,0,Null,暂无信息,31.1011,121.579,{建豪路99号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣莎大酒店,曹路,金桥,11,0,Null,456,2,40,17207,上海天骄房地产公司,31.2586,121.607,{金新路99号},5.01E+12,0.282328753,,,,,,,,,,,,,,,,,,,,,,,,,
圣普商务大楼,石化,石化,Null,0,Null,6,2,0,Null,暂无信息,30.7306,121.345,{龙胜路540-542号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣诺亚大厦,长征,长征,5,0,Null,9,2,0,Null,暂无信息,31.2386,121.383,{金沙江路1759号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣美邸,古北,古北,10,2.7,Null,194,8,38,69694,上海瑞虹房地产有限公司,31.198,121.42,{宋园路69弄},5.01E+12,0.351268505,,,,,,,,,,,,,,,,,,,,,,,,,
圣马丽诺桥语,唐镇,唐镇,11,0.3,Null,105,106,40,52468,上海同亨置业有限公司（唐镇土地开发公司）,31.2236,121.657,{唐安路199弄},5.01E+12,0.282260928,,,,,,,,,,,,,,,,,,,,,,,,,
圣莲大厦,豫园,豫园,11,2.9,Null,38,2,20,62159,上海锦鸿房地产开发经营有限公司,31.2287,121.503,{学院路32弄1号},5.01E+12,0.227933205,,,,,,,,,,,,,,,,,,,,,,,,,
圣骊名苑,东外滩,东外滩,4,0,Null,420,7,0,72367,上海圣骊名苑房地产有限公司,31.2667,121.537,{兰州路667弄},5.01E+12,0.381231221,,,,,,,,,,,,,,,,,,,,,,,,,
圣骊家园,康健,康健,16,4.03,Null,240,3,35,50316,上海服装房地产经营有限公司和上海圣骊苑房地产有限公司,31.1676,121.438,"{沪闵路9116号,沪闵路9120号}",5.01E+12,0.426722061,,,,,,,,,,,,,,,,,,,,,,,,,
圣骊河滨苑,东外滩,东外滩,7,2.44,Null,920,16,40,74814,上海圣骊苑房地产有限公司,31.2638,121.538,"{龙江路317弄,龙江路388弄}",5.01E+12,0.516908427,,,,,,,,,,,,,,,,,,,,,,,,,
圣骊澳门苑,长寿路,长寿路,11,2.4,Null,799,17,40,64523,上海圣骊置业有限公司,31.2535,121.454,{澳门路58弄},5.01E+12,0.421896141,,,,,,,,,,,,,,,,,,,,,,,,,
圣坤国际,金山,金山,4,0,Null,1791,10,0,Null,暂无信息,30.7371,121.308,{金山大道4168弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣卡洛铂庭,顾村,顾村,9,1.3,Null,886,161,45,29899,上海永佑亿企业发展有限公司,31.3633,121.389,{沙浦路518弄},5.01E+12,0.337671716,,,,,,,,,,,,,,,,,,,,,,,,,
圣和圣广场（商住）,西藏北路,西藏北路,Null,0,Null,9,7,0,55430,暂无信息,31.2524,121.488,{河南北路233号},5.01E+12,0.282268547,,,,,,,,,,,,,,,,,,,,,,,,,
圣和圣广场（酒店式公寓）,西藏北路,西藏北路,8,0,Null,240,2,0,33188,暂无信息,31.2525,121.488,{海宁路717号},5.01E+12,0.282256632,,,,,,,,,,,,,,,,,,,,,,,,,
圣和圣广场（公寓）,西藏北路,西藏北路,8,0,Null,342,4,35,73135,上海圣和圣置业有限公司,31.2525,121.487,{山西北路388弄},5.01E+12,0.282275775,,,,,,,,,,,,,,,,,,,,,,,,,
圣和静安公馆,西藏北路,西藏北路,Null,3.48,板楼,223,6,35,Null,Null,31.2522,121.486,{闸北山西北路399弄},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
圣地雅歌海墅,海湾,海湾,7,0.32,Null,105,104,55,14786,上海海墅置业有限公司,30.8372,121.525,{人民塘路326弄},5.01E+12,0.05949247,,,,,,,,,,,,,,,,,,,,,,,,,
圣地维拉,徐泾,徐泾,10,0.6,Null,282,283,56,47441,大华集团,31.1719,121.268,{徐盈路158弄},5.01E+12,0.392003178,,,,,,,,,,,,,,,,,,,,,,,,,
圣得恒业花园,颛桥,颛桥,11,0.32,Null,251,241,61,45144,上海远峰房地产发展有限公司,31.0693,121.415,{都市路2099弄},5.01E+12,0.286490579,,,,,,,,,,,,,,,,,,,,,,,,,
圣堡别墅,徐泾,徐泾,12,0.36,Null,167,170,60,50507,上海大地房地产有限公司,31.1624,121.284,{联民路99弄},5.01E+12,0.490786459,,,,,,,,,,,,,,,,,,,,,,,,,
圣安德鲁斯庄园,赵巷,赵巷,7,0.3,Null,158,159,52,39878,卓越集团（上海德天置业有限公司）,31.1452,121.22,{业辉路555弄},5.01E+12,0.443365183,,,,,,,,,,,,,,,,,,,,,,,,,
圣爱大厦,徐家汇,徐家汇,13,0,Null,287,2,0,39142,暂无信息,31.1983,121.443,{漕溪北路88号},5.01E+12,0.282271281,,,,,,,,,,,,,,,,,,,,,,,,,
生源里,新天地,新天地,17,10,Null,60,6,10,Null,国家,31.2242,121.488,{复兴中路57弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生物大厦,新华路,新华路,Null,0,Null,11,2,0,26776,暂无信息,31.216,121.432,{延安西路1326号},5.01E+12,0.012656346,,,,,,,,,,,,,,,,,,,,,,,,,
生命人寿大厦,潍坊,潍坊,12,0,Null,171,2,0,Null,暂无信息,31.2343,121.529,{张杨路707号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生茂养园,航头,航头,11,0,Null,157,158,0,28621,暂无信息,31.0484,121.597,{沪南路5288弄},5.01E+12,0.013801927,,,,,,,,,,,,,,,,,,,,,,,,,
生活花苑,龙华,龙华,19,1.8,Null,125,11,32,53248,政府动迁房,31.1748,121.455,{龙华西路21弄70-79号},5.01E+12,0.286643562,,,,,,,,,,,,,,,,,,,,,,,,,
生产街3号,南翔,南翔,18,0,Null,12,2,0,Null,暂无信息,31.2922,121.319,{生产街3号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生产街33号,南翔,南翔,30,0,Null,3,2,0,Null,暂无信息,31.2937,121.319,{生产街33号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生产街32号,南翔,南翔,Null,0,Null,20,2,0,Null,上海翔房物业管理有限公司,31.2934,121.319,{生产街32号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生产街2号,南翔,南翔,18,0,Null,12,2,0,Null,暂无信息,31.2928,121.319,{生产街2号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生产街26号,南翔,南翔,Null,0,板楼,30,1,0,Null,Null,31.2988,121.317,{生产街26号},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
生产街140号,南翔,南翔,Null,0,Null,0,1,0,22201,暂无信息,31.299,121.315,{生产街140号},5.10E+14,0.282287705,,,,,,,,,,,,,,,,,,,,,,,,,
生产街139号,南翔,南翔,22,0,Null,12,2,0,22201,暂无信息,31.2989,121.315,{生产街139号},5.01E+12,0.282287705,,,,,,,,,,,,,,,,,,,,,,,,,
生安花苑,源深,源深,15,2.3,Null,356,15,30,75073,上海爱家房地产有限公司,31.2428,121.549,{张杨路1673弄},5.01E+12,0.359283583,,,,,,,,,,,,,,,,,,,,,,,,,
升平小区,南京西路,南京西路,19,45,Null,497,36,30,85177,自主开发,31.2317,121.468,"{升平街41弄,升平街73号,升平街79弄,升平街89号}",5.01E+12,0.414429263,,,,,,,,,,,,,,,,,,,,,,,,,
升平街83号,南京西路,南京西路,28,0,Null,1,2,0,79156,暂无信息,31.2315,121.469,{升平街83号},5.01E+12,0.282273442,,,,,,,,,,,,,,,,,,,,,,,,,
升平街69弄,南京西路,南京西路,17,0,Null,2,3,0,79156,暂无信息,31.2316,121.468,{升平街69弄},5.01E+12,0.282273442,,,,,,,,,,,,,,,,,,,,,,,,,
升平街16号,南京西路,南京西路,Null,0,Null,1,2,0,79156,暂无信息,31.2313,121.467,{升平街16号},5.01E+12,0.282273442,,,,,,,,,,,,,,,,,,,,,,,,,
升龙桥下塘24号,留园西园,留园西园,Null,0,板楼,42,1,0,Null,Null,31.3244,120.607,{升龙桥下塘24号},2.31E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
慎餘里,老西门,老西门,Null,0,Null,7,36,0,Null,暂无信息,31.2283,121.489,{会稽路45弄1-35号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
慎成里,建国西路,建国西路,86,3.1,Null,105,91,21,95075,慎成地产公司,31.215,121.465,{永嘉路291弄},5.01E+12,0.451115002,,,,,,,,,,,,,,,,,,,,,,,,,
沈庄村247号,周浦,周浦,Null,0,Null,1,2,0,Null,暂无信息,31.0912,121.584,{沈庄村247号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
沈阳路148号,东外滩,东外滩,Null,0,板楼,20,1,0,Null,Null,31.2661,121.542,{沈阳路148号},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
沈巷新村,月浦,月浦,20,3,板楼,361,32,30,17920,_川集团开发有限公司,31.4271,121.415,{月罗路307弄},5.01E+12,0.315385134,,,,,,,,,,,,,,,,,,,,,,,,,
沈浦泾南路90弄,朱泾,朱泾,22,0,Null,88,23,0,Null,暂无信息,30.8934,121.181,{沈浦泾南路90弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
沈默花苑,周浦,周浦,8,1.7,Null,664,45,35,39372,上海和威房地产有限公司,31.1181,121.586,{韵浦路167弄},5.01E+12,0.356124781,,,,,,,,,,,,,,,,,,,,,,,,,
沈家宅,南码头,南码头,20,0,Null,38,21,0,40876,上海建工,31.2012,121.519,"{浦三路195弄,齐恒路95弄}",5.01E+12,0.150252272,,,,,,,,,,,,,,,,,,,,,,,,,
沈家桥小区,周家嘴路,周家嘴路,27,0,板楼,500,20,0,36568,暂无信息,31.2885,121.56,"{周家嘴路4430号,周家嘴路4440号,周家嘴路4450号,周家嘴路4460号,军工路沈家桥1-15号}",5.01E+12,0.221406581,,,,,,,,,,,,,,,,,,,,,,,,,
沈家弄946弄,洋泾,洋泾,19,0,Null,1,3,0,Null,暂无信息,31.2454,121.553,{沈家弄946弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
深城投十一街区,马陆,嘉定新城,Null,2.04,板楼,2,2,22,Null,Null,31.3346,121.28,{阿克苏路66弄},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘梓苑,莘庄,莘庄,15,1.25,Null,344,55,38,58260,上海莘梓置业有限公司,31.1158,121.395,{都市路5058弄},5.01E+12,0.296525646,,,,,,,,,,,,,,,,,,,,,,,,,
莘庄镇西街317弄,莘庄,莘庄,33,0.8,Null,20,2,20,35394,莘闵置业,31.1269,121.377,{莘庄镇西街317弄},5.10E+14,0.282302613,,,,,,,,,,,,,,,,,,,,,,,,,
莘庄小西街,莘庄,莘庄,39,1.8,Null,79,5,10,Null,没有开发商,31.1269,121.377,{莘庄小西街},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘庄商务楼,莘庄,莘庄,Null,0,Null,9,2,0,19818,暂无信息,31.1157,121.365,{中春路99号},5.01E+12,0.282259696,,,,,,,,,,,,,,,,,,,,,,,,,
莘砖公路518号,新桥,新桥,19,0,Null,74,15,0,Null,暂无信息,31.0991,121.326,{莘砖公路518号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘中新村,莘庄,莘庄,38,0,Null,225,13,0,40125,莘闵置业,31.1106,121.384,{莘中新村},5.01E+12,0.28998939,,,,,,,,,,,,,,,,,,,,,,,,,
莘远大厦,长寿路,长寿路,16,2,Null,117,2,25,44890,上海芙蓉房地产有限公司,31.2439,121.438,{长寿路748弄2号},5.01E+12,0.10503871,,,,,,,,,,,,,,,,,,,,,,,,,
莘映象,莘庄,莘庄,8,1.8,Null,824,30,37,39388,兆康房地产开发公司,31.1245,121.365,{疏影路1188弄},5.01E+12,0.366445103,,,,,,,,,,,,,,,,,,,,,,,,,
莘怡公寓,莘庄,莘庄,17,1.5,Null,60,7,30,31429,莘闵置业,31.1184,121.382,{莘东路498弄},5.01E+12,0.503399997,,,,,,,,,,,,,,,,,,,,,,,,,
莘西路83弄,莘庄,莘庄,Null,0,板楼,30,2,0,Null,Null,31.1096,121.381,{莘西路83弄},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘西路421弄,莘庄,莘庄,18,1.6,Null,3,4,33,25294,莘闵置业,31.1129,121.378,{莘西路421弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘西路162弄,莘庄,莘庄,36,0,Null,16,3,0,Null,暂无信息,31.1088,121.381,{莘西路162弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘西路156弄,莘庄,莘庄,18,1.5,Null,60,6,30,37895,莘闵置业,31.1086,121.381,{莘西路156弄},5.01E+12,0.282268153,,,,,,,,,,,,,,,,,,,,,,,,,
莘西路138弄,莘庄,莘庄,19,1.5,Null,48,6,33,35463,莘闵置业,31.1083,121.382,{莘西路138弄},5.01E+12,0.282313977,,,,,,,,,,,,,,,,,,,,,,,,,
莘潭路499号,莘庄,莘庄,Null,0,Null,2,2,0,Null,暂无信息,31.113,121.377,{莘潭路499号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘松一村,莘庄,莘庄,34,1.3,Null,792,43,34,47401,莘闵置业,31.114,121.38,{莘潭路295弄},5.01E+12,0.320009406,,,,,,,,,,,,,,,,,,,,,,,,,
莘松五村,莘庄,莘庄,32,1.8,板楼,793,36,36,57826,暂无信息,31.1141,121.375,{莘松五村},5.01E+12,0.37198733,,,,,,,,,,,,,,,,,,,,,,,,,
莘松四村,莘庄,莘庄,26,1.5,Null,1012,86,36,41084,莘闵置业,31.1102,121.376,{莘松路470弄},5.01E+12,0.343240497,,,,,,,,,,,,,,,,,,,,,,,,,
莘松三村,莘庄,莘庄,33,2,Null,1460,74,32,58563,莘闵置业,31.1161,121.376,{莘松三村},5.01E+12,0.30352104,,,,,,,,,,,,,,,,,,,,,,,,,
莘松七村,莘庄,莘庄,28,1.3,Null,640,46,40,37953,莘闵置业,31.1149,121.374,{莘沥路512弄},5.01E+12,0.296784241,,,,,,,,,,,,,,,,,,,,,,,,,
莘松路1555弄,莘闵别墅,莘闵别墅,10,0,Null,1,2,0,Null,暂无信息,31.0981,121.342,{莘松路1555弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘松路1345弄,莘闵别墅,莘闵别墅,Null,0,Null,1,2,0,Null,暂无信息,31.0997,121.347,{莘松路1345弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘松六村,莘庄,莘庄,29,1.35,Null,647,37,23,40124,暂无信息,31.1132,121.375,{莘松六村},5.01E+12,0.136990405,,,,,,,,,,,,,,,,,,,,,,,,,
莘松九村,莘庄,莘庄,22,1.8,Null,663,56,32,58171,上海县房地产开发有限公司,31.1164,121.382,{莘东路373弄},5.01E+12,0.144284631,,,,,,,,,,,,,,,,,,,,,,,,,
莘松二村,莘庄,莘庄,32,1.3,Null,368,21,30,39527,莘闵置业,31.1129,121.378,{莘潭路411弄},5.01E+12,0.264090291,,,,,,,,,,,,,,,,,,,,,,,,,
莘松八村,莘庄,莘庄,28,15,Null,312,21,40,59827,莘闵置业,31.1154,121.376,{莘松八村},5.01E+12,0.478184881,,,,,,,,,,,,,,,,,,,,,,,,,
莘南新村,莘庄,莘庄,23,1.8,Null,559,50,33,40048,银河房地产开发,31.1093,121.385,{莘中路15弄},5.01E+12,0.292772371,,,,,,,,,,,,,,,,,,,,,,,,,
莘南商务楼,春申,春申,16,0.2,Null,89,82,40,27271,上海绿洲花园置业有限公司,31.1169,121.403,{莘朱路779号},5.01E+12,0.282274803,,,,,,,,,,,,,,,,,,,,,,,,,
莘南路98弄,莘庄,莘庄,17,0.8,Null,20,3,25,32320,莘闵置业,31.1101,121.385,{莘南路98弄},5.01E+12,0.282315854,,,,,,,,,,,,,,,,,,,,,,,,,
莘南路118号,莘庄,莘庄,21,1.5,Null,182,16,30,26352,银河房地产开发,31.1093,121.384,{莘南路118号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘南路116号,莘庄,莘庄,28,0,Null,10,2,0,Null,暂无信息,31.1095,121.384,{莘南路116号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
莘南花苑一村,春申,春申,21,0.8,Null,1205,100,35,48464,上海泰祥房产开发商,31.1168,121.403,{莘南花苑一村},5.01E+12,0.350943888,,,,,,,,,,,,,,,,,,,,,,,,,
莘南花苑二村,春申,春申,20,1.5,Null,744,63,25,50421,上海泰祥房产,31.1155,121.405,{莘南花苑二村},5.01E+12,0.282269079,,,,,,,,,,,,,,,,,,,,,,,,,
莘闵花园,颛桥,颛桥,46,2.3,Null,556,49,35,27616,上海莘闵房地产有限公司,31.0712,121.408,{颛盛路35弄},5.01E+12,0.270327242,,,,,,,,,,,,,,,,,,,,,,,,,
